ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005005791332733,https://ae-pic-a1.aliexpress-media.com/kf/Sdaa2604b511748a0b92679f9c89e6ecbz.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239234800/p/1/e/6/t/10301/1100159266333.mp4,"Snap Button Kit With Hand Pressure Pliers 50pcs Snaps , Metal Snaps For Sewing, Sewing Snaps For DIY Crafts Clothes Hats",USD 5.77,USD 2.88,50%,USD,7.0,USD 0.20,7.0,USD 0.20,10689,89.6%,https://s.click.aliexpress.com/e/_c3qsLm7B,,,,,,
1005009859265125,https://ae-pic-a1.aliexpress-media.com/kf/S1daa70da1a3e4a239d6aaff81cc1949ej.jpg,,"4~10PCS Invisible Leg Shortening Clip, Non-Slip Pants Edge Clip, Quick Fix Hem Clip, Hidden Pants Adjuster, Sewing Accessories",USD 2.92,USD 1.46,50%,USD,7.0,USD 0.10,7.0,USD 0.10,54534,91.7%,https://s.click.aliexpress.com/e/_c2xg59T7,,,,,,
1005006368729169,https://ae-pic-a1.aliexpress-media.com/kf/Sc6d739c52e404168abbaaacda8417373R.jpg,,Kitchen Rotating ShredderSpiral Peeler Manual Vegetable Slicer Fruit Potato Radish Grater Kitchen Gadgets Kitchen Accessories,USD 6.57,USD 2.23,66%,USD,7.0,USD 0.16,7.0,USD 0.16,15763,91.0%,https://s.click.aliexpress.com/e/_c44t3ut7,,,,,,
1005005169087826,https://ae-pic-a1.aliexpress-media.com/kf/S12254ca2ab9c4aa9a31aa7960d197046I.jpg,,Brand BPA Free Leak Proof Sports Water Bottle High Quality Tour Hiking Portable My Favorite Drink Bottles 400ml 560ml,USD 8.28,USD 4.14,50%,USD,7.0,USD 0.29,7.0,USD 0.29,16639,94.3%,https://s.click.aliexpress.com/e/_c2I0pJ6p,,,,,,
1005005736220332,https://ae-pic-a1.aliexpress-media.com/kf/S11d5be76aa8c438db0f3fbc27d4844feC.jpg,,"Super absorbent floor mat, super absorbent bath mat, super anti slip coral velvet bathroom floor mat, door mat",USD 12.93,USD 4.40,66%,USD,7.0,USD 0.31,7.0,USD 0.31,28772,90.5%,https://s.click.aliexpress.com/e/_c4kxdvtr,,,,,,
1005005203204200,https://ae-pic-a1.aliexpress-media.com/kf/S407a350897f64bc0aaaf3a221890dc23b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1691007215/p/1/e/6/t/10301/323509184563.mp4,"60cm Spring Pipe Dredging Tools, Drain Snake, Drain Cleaner Sticks Clog Remover Cleaning Household for KitchenBending sink tool",USD 7.71,USD 2.70,65%,USD,7.0,USD 0.19,7.0,USD 0.19,26583,94.2%,https://s.click.aliexpress.com/e/_c3Ar53MH,,,,,,
1005006750321694,https://ae-pic-a1.aliexpress-media.com/kf/Sb3812bccc9844be0aacc844b70f6474bM.jpg,,1pcs Honeycomb 37 Lattice Cube Tray Maker Without Lid DIY Ice Mold,USD 6.04,USD 3.02,49%,USD,7.0,USD 0.21,7.0,USD 0.21,11793,83.4%,https://s.click.aliexpress.com/e/_c3LLm6al,,,,,,
1005007040313447,https://ae-pic-a1.aliexpress-media.com/kf/S6ed0b1c2415743a899e6e7da20b4768eV.jpg,,6Pcs Food Grade Silicone Preservation Cover Reusable Airtight Food Universal Dish Stretch Round Lids For Kitchen Accessories,USD 5.80,USD 2.84,51%,USD,7.0,USD 0.20,7.0,USD 0.20,15250,90.4%,https://s.click.aliexpress.com/e/_c3FTfIzL,,,,,,
1005005872152512,https://ae-pic-a1.aliexpress-media.com/kf/S58f5f649027d4ba09d16cf17781ca3332.jpg,,Kitchen Spoon Holders Fork Spatula Rack Shelf Organizer Plastic Chopsticks Holder Non-slip Spoons Pad,USD 6.91,USD 2.35,66%,USD,7.0,USD 0.16,7.0,USD 0.16,30118,92.0%,https://s.click.aliexpress.com/e/_c4bI7Qh3,,,,,,
1005007805554273,https://ae-pic-a1.aliexpress-media.com/kf/S4def8633abde425daaacf16cd053b3bet.jpg,,1PCS Travel Toothbrush Head Covers Toothbrush Protector Cap Brush Pod Case Protective Portable Plastic Clip For Household Travel,USD 4.20,USD 2.06,51%,USD,7.0,USD 0.14,7.0,USD 0.14,41347,94.5%,https://s.click.aliexpress.com/e/_c3GqCXYV,,,,,,
1005007393133303,https://ae-pic-a1.aliexpress-media.com/kf/S0be1caf9a23745968baee81c50b6b431S.jpg,,20/50/100PCS Disposable Black Nitrile Gloves for Household Use Latex Free Powder Free Cleaning Gloves Tattoo  Hairdressing Tools,USD 5.96,USD 2.98,50%,USD,7.0,USD 0.21,7.0,USD 0.21,28381,88.8%,https://s.click.aliexpress.com/e/_c2J0SB7x,,,,,,
1005006985114501,https://ae-pic-a1.aliexpress-media.com/kf/S13c88d17fc2c4922a4c1148d142cde6ek.jpg,,Silicone Faucet Mat Kitchen Sink Tray Soap Dispenser Sponge Drain Pad Sink SplashDrying Mat Countertop Storage Tray SoapTray,USD 4.89,USD 2.40,51%,USD,7.0,USD 0.17,7.0,USD 0.17,24689,94.4%,https://s.click.aliexpress.com/e/_c33qyVDf,,,,,,
1005009923399847,https://ae-pic-a1.aliexpress-media.com/kf/Sef745af2f317422b8dda83bb8a22e072U.jpg,,Christmas Interesting Prank Gift Middle Finger in Box Christmas Box Funny Creative Gifts Office Desk Decoration Home Decoration,USD 4.94,USD 2.37,52%,USD,7.0,USD 0.17,7.0,USD 0.17,36920,94.7%,https://s.click.aliexpress.com/e/_c3m1uvsl,,,,,,
1005009659236961,https://ae-pic-a1.aliexpress-media.com/kf/S7cd56ed6d57f430aa4308cb32826ee549.jpg,,Cat Puzzle Toy Felt Puzzle Box Cat Exercise Toy With Ball Indoor Sports Entertainment Hunting Cat Toys For Indoor Cats,USD 8.59,USD 4.30,50%,USD,7.0,USD 0.30,7.0,USD 0.30,19763,92.2%,https://s.click.aliexpress.com/e/_c39CHwGt,,,,,,
1005005373547539,https://ae-pic-a1.aliexpress-media.com/kf/Sb6438cda9c1d44c29011e7ca5d6202098.jpg,,1pcs Multifunction Manual Toothpaste Dispenser Cream Tube Squeezer Bathroom Squeeze Paste Extruding Clip Squeezing Clamp,USD 1.35,USD 1.35,0%,USD,7.0,USD 0.09,7.0,USD 0.09,30738,92.0%,https://s.click.aliexpress.com/e/_c2IzzJXL,,,,,,
1005008934128730,https://ae-pic-a1.aliexpress-media.com/kf/S0f1d6a0832794a5180a2dd017554f952G.jpg,,Pet Hair Remover Portable Washable Clothes Hair Dehairing Gloves Pet Cleaning Products Pet Accessories,USD 4.61,USD 2.31,50%,USD,7.0,USD 0.16,7.0,USD 0.16,23844,86.6%,https://s.click.aliexpress.com/e/_c3PKB3NJ,,,,,,
1005007433246294,https://ae-pic-a1.aliexpress-media.com/kf/S201973a6b1c544c0ba5ea660123cc484u.jpg,,500ML Temperature Display Thermos Cup Stainless Steel Divided Thermos Bottle Outdoor Vacuum Insulated Cup Father's Day Gift,USD 21.05,USD 7.16,66%,USD,7.0,USD 0.50,7.0,USD 0.50,11165,91.6%,https://s.click.aliexpress.com/e/_c364I22N,,,,,,
1005005191295672,https://ae-pic-a1.aliexpress-media.com/kf/S421df2d59f0040e49a81099de1bcbecf7.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/17381486085/p/1/e/6/t/10301/331356110686.mp4,5/10/20Pcs Double Side Dishwashing Sponge Dish Washing Brush Pan Pot Dish Wash Sponges Household Cleaning Kitchen Tools,USD 7.17,USD 2.43,66%,USD,7.0,USD 0.17,7.0,USD 0.17,21307,94.0%,https://s.click.aliexpress.com/e/_c4Mfe8RP,,,,,,
1005007863913960,https://ae-pic-a1.aliexpress-media.com/kf/Sd973c860a33448e68b521e6c9ce34d75D.jpg,,1-3 Stainless Steel Bowl Set with Scale for Cooking Baking Food Storage Large Capacity Mixing Bowls for Home Kitchen Essentials,USD 10.37,USD 3.63,65%,USD,7.0,USD 0.25,7.0,USD 0.25,23358,89.8%,https://s.click.aliexpress.com/e/_c2yHRXnx,,,,,,
1005007060765360,https://ae-pic-a1.aliexpress-media.com/kf/S0efd833416b4453b8105a4291e37f906j.jpg,,Universal Rebound Drain Plug Filter Basin Pop-up Chrome Sink Filter with Hair Catcher Bathroom Sink Drain Stopper Easy Push Type,USD 6.49,USD 2.22,65%,USD,7.0,USD 0.16,7.0,USD 0.16,23027,85.4%,https://s.click.aliexpress.com/e/_c4FJr7xb,,,,,,
1005007756513720,https://ae-pic-a1.aliexpress-media.com/kf/S54e1f362fd3046139c73ed299f9f824dG.jpg,,100% Natural Mulberry Silk Pillow Case Real Silk Protect Hair Skin Pillowcase Any Size Customized Bedding Pillow Cases Cover,USD 8.93,USD 3.13,65%,USD,7.0,USD 0.22,7.0,USD 0.22,19726,91.9%,https://s.click.aliexpress.com/e/_c4eXhncH,,,,,,
1005006117687386,https://ae-pic-a1.aliexpress-media.com/kf/S39e95d7549bd42c4a7dd66dc6dc2d57ag.jpg,,1pc Bathroom Waterproof Wall Stickers Sealing Tapes PVC Adhesive Sealing Strips Sink Edge Tape Kitchen Bathroom Accessories,USD 3.26,USD 1.63,50%,USD,7.0,USD 0.11,7.0,USD 0.11,35888,92.1%,https://s.click.aliexpress.com/e/_c3e7sWd3,,,,,,
1005005682849092,https://ae-pic-a1.aliexpress-media.com/kf/S6e5d95d68d6e485a8e840c6e92fa3dcel.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671633746/p/1/e/6/t/10301/1100193639867.mp4,Super Absorbent Large Kitchen Absorbent Mat Antiskid Draining Coffee Dish Drying Mat Quick Dry Bathroom Drain Pad Tableware Mat,USD 7.47,USD 2.69,64%,USD,7.0,USD 0.19,7.0,USD 0.19,21602,86.1%,https://s.click.aliexpress.com/e/_c3IlnHMN,,,,,,
1005007090990814,https://ae-pic-a1.aliexpress-media.com/kf/S000b201b656144f6bcf0f21b0d425e2f3.jpg,,3D LED Digital Clock Wall Decoration Glow Night Mode Decoration for Bedroom Adjustable Electronic Watch Room Decor Aesthetics,USD 16.93,USD 5.76,66%,USD,7.0,USD 0.40,7.0,USD 0.40,15416,86.0%,https://s.click.aliexpress.com/e/_c3wRdQVL,,,,,,
1005007058813892,https://ae-pic-a1.aliexpress-media.com/kf/Sf70c00d35ec74187bd3c543b65b2b3b7g.jpg,,Food Cover Mesh Folding Washable Flies Tables Cover Insect Proof Protective Dish Covers Home Kitchen Storage Accessaries,USD 6.25,USD 3.12,50%,USD,7.0,USD 0.22,7.0,USD 0.22,31745,93.6%,https://s.click.aliexpress.com/e/_c3wkoJkl,,,,,,
1005007702809063,https://ae-pic-a1.aliexpress-media.com/kf/Sdef276d9b9434b808d524bdfc67dd709x.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657928121/p/1/e/6/t/10301/1100145339148.mp4,200/300/500mlOil Spray Plastic Household Kitchen Oil Spray Bottle Or Oil Brush Nebulizing Mist Filling Cooking Dual Use BBQ,USD 3.85,USD 1.39,64%,USD,7.0,USD 0.10,7.0,USD 0.10,13281,90.3%,https://s.click.aliexpress.com/e/_c4BvGztR,,,,,,
